637   0.116 [5.58, 80.81, 102, 80.64, 1, 2380, 20.70, 30]
643   0.122 [5.19, 279.46, 102, 75.90, 3, 2045, 18.50, 30]
702   0.122 [5.70, 356.30, 102, 76.24, 3, 2045, 18.50, 30]
707   0.122 [5.55, 288.56, 102, 76.07, 3, 2045, 18.50, 30]
725   0.122 [6.27, 337.65, 102, 76.15, 3, 2045, 18.50, 30]
726   0.122 [6.27, 267.13, 102, 77.61, 3, 2045, 18.50, 30]
727   0.122 [3.59, 267.13, 102, 77.61, 3, 2045, 18.50, 30]
775   0.122 [3.81, 105.84, 102, 77.03, 3, 2045, 18.50, 30]
850   0.122 [4.11, 296.25, 102, 77.50, 3, 2045, 18.50, 30]
851   0.122 [4.57, 296.25, 102, 77.50, 3, 2045, 18.50, 30]
881   0.122 [3.49, 344.56, 102, 76.75, 3, 2045, 18.50, 30]
883   0.122 [3.49, 424.45, 102, 76.75, 3, 2045, 18.50, 30]
900   0.122 [7.35, 98.77, 102, 77.36, 3, 2045, 18.50, 30]
902   0.116 [3.99, 98.77, 102, 79.34, 1, 2380, 20.70, 30]
903   0.116 [5.66, 98.77, 102, 79.34, 1, 2380, 20.70, 30]
910   0.122 [4.99, 166.99, 102, 76.96, 3, 2045, 18.50, 30]
912   0.122 [4.73, 142.11, 102, 77.42, 3, 2045, 18.50, 30]
925   0.122 [5.15, 144.29, 102, 77.38, 3, 2045, 18.50, 30]
926   0.122 [4.59, 442.63, 102, 77.38, 3, 2045, 18.50, 30]
927   0.122 [5.64, 442.63, 102, 77.38, 3, 2045, 18.50, 30]
929   0.122 [5.64, 442.63, 102, 77.38, 3, 2045, 18.50, 30]
1014  0.122 [5.76, 383.30, 102, 76.86, 3, 2045, 18.50, 30]
1015  0.122 [5.76, 260.08, 102, 76.30, 3, 2045, 18.50, 30]
1016  0.122 [7.08, 260.08, 102, 76.30, 3, 2045, 18.50, 30]
1017  0.122 [7.08, 260.08, 102, 76.30, 3, 2045, 18.50, 30]
1018  0.122 [7.57, 302.49, 102, 76.30, 3, 2045, 18.50, 30]
1019  0.122 [7.57, 302.49, 102, 76.30, 3, 2045, 18.50, 30]
1029  0.122 [3.48, 310.27, 102, 76.49, 3, 2045, 18.50, 30]
1098  0.122 [3.66, 216.72, 102, 77.31, 3, 2045, 18.50, 30]
1099  0.122 [3.86, 313.30, 102, 77.31, 3, 2045, 18.50, 30]
1101  0.122 [5.55, 313.30, 102, 77.31, 3, 2045, 18.50, 30]
1103  0.122 [5.55, 292.67, 102, 75.70, 3, 2045, 18.50, 30]
1146  0.121 [7.56, 80.27, 102, 80.36, 3, 2025, 18.20, 40]
1191  0.122 [3.38, 212.95, 102, 76.10, 3, 2045, 18.50, 30]
1237  0.121 [5.58, 78.35, 102, 81.08, 3, 2025, 18.20, 40]
1242  0.122 [7.10, 169.62, 102, 77.93, 3, 2045, 18.50, 30]
1248  0.122 [5.36, 359.07, 102, 77.38, 3, 2045, 18.50, 30]
1272  0.116 [4.98, 68.23, 102, 79.96, 1, 2380, 20.70, 30]
1308  0.195 [5.92, 69.39, 102, 76.02, 1, 2051, 17, 30]
1310  0.195 [4.86, 69.39, 102, 76.02, 1, 2051, 17, 30]
1311  0.195 [3.24, 69.39, 102, 76.76, 1, 2051, 17, 30]
1312  0.116 [4.47, 69.39, 102, 80.54, 1, 2380, 20.70, 30]
1320  0.195 [3.68, 95.07, 102, 77.23, 1, 2051, 17, 30]
1335  0.194 [5.63, 425.37, 102, 75.14, 3, 1990, 17, 30]
1336  0.194 [5.63, 425.37, 102, 75.05, 3, 1990, 17, 30]
1337  0.194 [5.63, 203.63, 102, 76.05, 3, 1990, 17, 30]
1345  0.205 [5.63, 234.88, 102, 80.74, 3, 2290, 17, 30]
1360  0.205 [3.24, 287.81, 102, 79.58, 3, 2290, 17, 30]
1361  0.194 [5.81, 287.81, 102, 74.84, 3, 1990, 17, 30]
1363  0.205 [5.81, 328.49, 102, 78.65, 3, 2290, 17, 30]
1372  0.205 [3.27, 451.92, 102, 77.64, 3, 2290, 17, 30]
1373  0.205 [6.33, 351.30, 102, 77.64, 3, 2290, 17, 30]
1375  0.205 [4.37, 371.27, 102, 77.64, 3, 2290, 17, 30]
1379  0.205 [3.90, 315.99, 102, 80.36, 3, 2290, 17, 30]
1380  0.205 [3.90, 268.20, 102, 80.36, 3, 2290, 17, 30]
1381  0.205 [5.37, 268.20, 102, 80.36, 3, 2290, 17, 30]
1382  0.205 [5.47, 268.20, 102, 80.36, 3, 2290, 17, 30]
1383  0.194 [5.47, 268.20, 102, 75.58, 3, 1990, 17, 30]
1385  0.194 [5.47, 244.68, 102, 75.58, 3, 1990, 17, 30]
1386  0.194 [5.47, 183.91, 102, 75.58, 3, 1990, 17, 30]
1388  0.194 [5.47, 183.91, 102, 75.06, 3, 1990, 17, 30]
1397  0.228 [3.04, 139.94, 102, 79.86, 1, 2870, 18.10, 30]
1399  0.228 [3.04, 249.99, 102, 79.86, 1, 2870, 18.10, 30]
1404  0.205 [6.81, 188.78, 102, 81.23, 3, 2290, 17, 30]
1405  0.205 [7.33, 188.78, 102, 81.23, 3, 2290, 17, 30]
1406  0.205 [7.33, 345.85, 102, 81.23, 3, 2290, 17, 30]
1408  0.122 [7.45, 345.85, 102, 77.10, 3, 2045, 18.50, 30]
1439  0.122 [5.61, 411.21, 102, 76.13, 3, 2045, 18.50, 30]
1449  0.116 [4.33, 78.67, 102, 79.24, 1, 2380, 20.70, 30]
1467  0.122 [3.36, 335.25, 102, 76.42, 3, 2045, 18.50, 30]
1478  0.122 [5.73, 198.34, 102, 76.68, 3, 2045, 18.50, 30]
1500  0.122 [6.28, 432.83, 102, 75.65, 3, 2045, 18.50, 30]
1519  0.122 [3.29, 216.01, 102, 76.41, 3, 2045, 18.50, 30]
1534  0.122 [3.26, 349.15, 102, 76.21, 3, 2045, 18.50, 30]
1610  0.122 [3.59, 433.22, 102, 76.86, 3, 2045, 18.50, 30]
1611  0.122 [5.52, 433.22, 102, 76.86, 3, 2045, 18.50, 30]
1612  0.122 [5.83, 433.22, 102, 76.86, 3, 2045, 18.50, 30]
1613  0.122 [5.83, 249.41, 102, 76.86, 3, 2045, 18.50, 30]
1622  0.116 [3.03, 93.53, 102, 80.74, 1, 2380, 20.70, 30]
1623  0.116 [5.40, 93.53, 102, 80.74, 1, 2380, 20.70, 30]
